,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_GRELHA,TEM_TAMPA,TIPO_WOK,ITEM_PRICE,INTERESTED
120879,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,125.818181818,0.0
120885,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.7241935484,0.0
120886,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,94.8916129032,0.0
120891,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
120900,218994340,19.0,CHOCOLATE,23.5,CERAFLAME,23.5,NAO,NAO,1.0,NAO,109.9,0.0
120903,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,94.7266666667,0.0
120906,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
120907,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,187.692948718,0.0
120915,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
120916,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
120917,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8820359281,0.0
120921,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,97.17722222219999,0.0
120922,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.300077519,0.0
120925,248692792,4.0,VERMELHO,29.5,ELECTROLUX,28.5,NAO,NAO,1.0,NAO,49.9,0.0
120926,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.977538462,0.0
120929,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
120930,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,125.71875,0.0
120937,260011196,46.0,PRETO,30.0,PANELA MINEIRA,41.0,SIM,NAO,1.0,NAO,152.854375,0.0
120951,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,1.0
120952,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,88.8,0.0
120956,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
120957,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.0,0.0
120960,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,132.243125,0.0
120964,10191272,11.0,PRETO,37.0,ALUMINIO RAMOS,32.0,NAO,NAO,1.0,SIM,166.1165625,0.0
120970,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
120974,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.4842975207,0.0
120976,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.615,0.0
120978,257532796,7.9,MARROM,30.3,HAPPYCALL,45.8,SIM,NAO,0.0,NAO,725.0,0.0
120982,225903096,27.0,PRETO,27.0,JOMAFE,21.0,NAO,NAO,1.0,NAO,254.99,0.0
120984,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.8203947368,0.0
120986,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,49.99,1.0
120987,260008346,84.0,PRETO,91.0,PANELA MINEIRA,91.0,SIM,NAO,0.0,NAO,1329.99,0.0
120990,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,90.0463414634,0.0
120991,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,88.60538461540001,0.0
120994,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.17918918900003,0.0
120998,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.0,0.0
120999,218994584,19.0,VERMELHO,23.5,CERAFLAME,23.5,NAO,NAO,1.0,NAO,114.9,0.0
121000,240532974,41.0,INOX,35.0,TRAMONTINA,10.0,NAO,NAO,1.0,SIM,105.40510948905,0.0
121002,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.91021897809999,0.0
121004,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,84.8384848485,0.0
121016,223404128,24.8,CHOCOLATE,36.0,CERAFLAME,46.0,NAO,NAO,0.0,SIM,360.850666667,0.0
121035,260008422,30.0,PRETO,51.0,PANELA MINEIRA,51.0,SIM,NAO,0.0,NAO,889.99,0.0
121039,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.5621621622,0.0
121040,257530074,6.1,VERMELHO,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,559.9,0.0
121041,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121045,260008422,30.0,PRETO,51.0,PANELA MINEIRA,51.0,SIM,NAO,0.0,NAO,889.99,0.0
121046,239456874,9.0,VERMELHO,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,64.99,0.0
121051,227368906,42.7,PRETO,32.7,TRAMONTINA,18.0,NAO,NAO,0.0,SIM,95.0,0.0
121054,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.89909090900002,0.0
121060,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.9942857143,0.0
121066,260009424,28.0,PRETO,37.0,PANELA MINEIRA,40.0,SIM,NAO,0.0,NAO,284.99,0.0
121067,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,97.3025641026,0.0
121069,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,140.35399999999998,0.0
121070,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,102.718965517,0.0
121071,238630860,12.2,COLORIDO,34.2,TRAMONTINA,34.7,NAO,NAO,1.0,SIM,142.259509804,0.0
121072,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.18,0.0
121080,238630860,12.2,COLORIDO,34.2,TRAMONTINA,34.7,NAO,NAO,1.0,SIM,129.9,0.0
121081,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,140.35399999999998,0.0
121087,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121088,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121092,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,153.9,0.0
121093,259620302,28.0,PRETO,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,160.956944444,0.0
121094,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121096,227368906,42.7,PRETO,32.7,TRAMONTINA,18.0,NAO,NAO,0.0,SIM,136.10735294100002,0.0
121100,260011196,46.0,PRETO,30.0,PANELA MINEIRA,41.0,SIM,NAO,1.0,NAO,128.0486764705,0.0
121102,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,119.99,0.0
121119,240467092,13.0,CINZA,30.0,CONSUL,7.0,NAO,NAO,1.0,NAO,153.841474359,0.0
121121,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,187.692948718,0.0
121125,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,81.3114012739,0.0
121128,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121129,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.6602941176,0.0
121132,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121135,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
121138,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,181.975,0.0
121140,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.03666666700002,0.0
121142,239456822,9.0,GRAFITE,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,69.99,0.0
121144,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121145,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.9942857143,0.0
121146,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.39,0.0
121154,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
121158,257758102,10.4,BERINGELA,20.0,HAPPYCALL,35.7,NAO,NAO,1.0,NAO,464.0,0.0
121161,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,178.57823529400002,0.0
121166,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121168,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121176,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.9864,0.0
121178,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,1.0
121179,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,132.301578947,0.0
121180,238630860,12.2,COLORIDO,34.2,TRAMONTINA,34.7,NAO,NAO,1.0,SIM,131.75714285700002,0.0
121182,260008422,30.0,PRETO,51.0,PANELA MINEIRA,51.0,SIM,NAO,0.0,NAO,889.99,0.0
121187,260008422,30.0,PRETO,51.0,PANELA MINEIRA,51.0,SIM,NAO,0.0,NAO,889.99,0.0
121193,218994584,19.0,VERMELHO,23.5,CERAFLAME,23.5,NAO,NAO,1.0,NAO,121.71818181799999,0.0
121196,260009510,27.0,PRETO,31.0,PANELA MINEIRA,26.0,SIM,NAO,0.0,NAO,214.99,0.0
121199,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,186.656666667,0.0
121200,223404096,30.5,PRETO,14.0,CERAFLAME,50.0,NAO,NAO,0.0,SIM,399.9,0.0
121201,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121202,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,209.40846153799998,0.0
121203,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
121208,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.87235294099997,0.0
121210,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,96.15047619049999,0.0
121217,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121218,260008422,30.0,PRETO,51.0,PANELA MINEIRA,51.0,SIM,NAO,0.0,NAO,889.99,0.0
121219,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121224,257530074,6.1,VERMELHO,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,559.9,0.0
121226,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121229,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,1.0
121233,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.727226277,0.0
121239,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.9864,0.0
121242,249775356,25.0,PRETO,13.0,OXFORD COOKWARE,29.7,NAO,NAO,0.0,NAO,254.99,0.0
121243,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.99777777780001,0.0
121246,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
121247,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
121259,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121265,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,185.62636363599998,0.0
121268,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121269,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,97.40535714290002,0.0
121270,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,132.243125,0.0
121271,10191272,11.0,PRETO,37.0,ALUMINIO RAMOS,32.0,NAO,NAO,1.0,SIM,91.2252941176,0.0
121276,260007942,28.0,PRETO,37.0,PANELA MINEIRA,40.0,SIM,NAO,1.0,NAO,89.99,0.0
121279,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121280,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
121281,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.4842975207,0.0
121285,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,82.27571428569999,0.0
121287,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121290,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
121293,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.444545455,0.0
121294,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121297,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,181.975,0.0
121300,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.93541666670001,0.0
121301,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,90.0463414634,0.0
121305,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,131.95755555600002,0.0
121308,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121310,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
121317,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,81.3114012739,0.0
121321,14807808,35.7,INOX,18.1,TRAMONTINA,11.5,NAO,NAO,1.0,NAO,137.3325,0.0
121323,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.5129032258,0.0
121325,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121327,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121333,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121334,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8326530612,0.0
121335,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121338,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.099,0.0
121344,248692792,4.0,VERMELHO,29.5,ELECTROLUX,28.5,NAO,NAO,1.0,NAO,49.9,0.0
121345,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,132.301578947,0.0
121352,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121354,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,1.0
121355,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,97.40535714290002,0.0
121360,260011794,28.0,PRETO,37.0,PANELA MINEIRA,40.0,SIM,NAO,1.0,SIM,101.323333333,0.0
121361,261893874,28.0,LARANJA,37.0,PANELA MINEIRA,40.0,SIM,NAO,0.0,NAO,129.99,0.0
121363,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.4030434783,0.0
121368,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,90.0463414634,0.0
121373,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121380,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
121381,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
121382,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,184.99,0.0
121383,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
121384,239799038,16.0,ROSA,16.0,LA CUISINE,8.5,NAO,NAO,0.0,NAO,144.99,0.0
121386,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121390,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,1.0
121399,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121403,227368906,42.7,PRETO,32.7,TRAMONTINA,18.0,NAO,NAO,0.0,SIM,136.19,0.0
121404,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.03666666700002,0.0
121407,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121418,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121419,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,90.8233333333,0.0
121420,249775388,25.0,ROSA,13.0,OXFORD COOKWARE,29.7,NAO,NAO,0.0,NAO,94.65666666665,0.0
121422,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,98.49,0.0
121425,239456822,9.0,GRAFITE,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,59.99,0.0
121426,259620302,28.0,PRETO,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,139.0,0.0
121429,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.711545455,0.0
121430,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,81.3114012739,0.0
121433,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121438,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121440,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.3,0.0
121444,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
121452,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,108.945,0.0
121460,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
121461,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121466,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,90.5033333333,0.0
121469,239456874,9.0,VERMELHO,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,67.76777777779999,0.0
121471,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,98.49,0.0
121475,218994340,19.0,CHOCOLATE,23.5,CERAFLAME,23.5,NAO,NAO,1.0,NAO,99.9,0.0
121478,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121481,257581586,6.1,MARROM,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,645.583333333,0.0
121482,227368906,42.7,PRETO,32.7,TRAMONTINA,18.0,NAO,NAO,0.0,SIM,137.0,0.0
121486,257530074,6.1,VERMELHO,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,559.9,0.0
121491,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121492,248692792,4.0,VERMELHO,29.5,ELECTROLUX,28.5,NAO,NAO,1.0,NAO,52.3545454545,0.0
121506,227368906,42.7,PRETO,32.7,TRAMONTINA,18.0,NAO,NAO,0.0,SIM,114.66,0.0
121508,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
121509,257530074,6.1,VERMELHO,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,559.9,0.0
121512,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,98.9261702128,0.0
121520,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
121521,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121522,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121525,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,98.49,0.0
121528,260007312,38.0,PRETO,30.0,PANELA MINEIRA,29.0,SIM,NAO,0.0,NAO,164.99,1.0
121529,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.5621621622,0.0
121530,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,1.0
121543,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
121544,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,139.69299999999998,0.0
121546,227368906,42.7,PRETO,32.7,TRAMONTINA,18.0,NAO,NAO,0.0,SIM,95.0,0.0
121549,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121553,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,209.40846153799998,0.0
121555,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,160.555454545,0.0
121558,260009190,28.0,ROSA,37.0,PANELA MINEIRA,40.0,SIM,NAO,1.0,NAO,67.9,0.0
121562,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121571,238630860,12.2,COLORIDO,34.2,TRAMONTINA,34.7,NAO,NAO,1.0,SIM,147.207692308,0.0
121573,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121574,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.300077519,0.0
121577,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.93541666670001,0.0
121579,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,187.692948718,0.0
121581,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,97.3233333333,0.0
121587,257532112,7.9,VERMELHO,30.3,HAPPYCALL,45.8,SIM,NAO,0.0,NAO,699.9,0.0
121589,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8820359281,0.0
121590,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,90.0463414634,0.0
121591,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,89.9,1.0
121592,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,200.43943820200002,0.0
121593,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121594,261899010,28.0,AZUL,37.0,PANELA MINEIRA,40.0,SIM,NAO,1.0,NAO,149.99,0.0
121595,257532796,7.9,MARROM,30.3,HAPPYCALL,45.8,SIM,NAO,0.0,NAO,725.0,0.0
121597,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,92.6215789474,0.0
121599,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,180.711545455,0.0
121606,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121608,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.5580645161,0.0
121609,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.792197802,0.0
121618,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,229.99,0.0
121619,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121620,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
121626,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,99.99,0.0
121629,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.84117647059999,0.0
121634,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.1225,0.0
121635,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
121636,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.6602941176,0.0
121638,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
121640,239456874,9.0,VERMELHO,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,59.99,1.0
121643,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,219.36,0.0
