,ITEM_ID,ALTURA,COMPOSICAO,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
122826,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,507.92709539599997,34.99,0.0
122888,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,997.360591408,188.677313433,0.0
122900,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,242.04175051299998,44.99,0.0
122926,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,103.66451794299999,26.99,1.0
122956,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,397.02594707099996,26.99,0.0
123017,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,321.171363392,32.9,0.0
123022,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,765.559941703,212.07290909099999,0.0
123029,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,88.58865383690001,49.9,0.0
123040,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,30.9925339833,59.9,0.0
123048,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,108.8113804,26.99,0.0
123050,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,426.026156482,34.6983333333,0.0
123063,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,62.718639771099994,88.9,1.0
123071,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,504.032383671,43.5261971831,0.0
123076,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,724.007902581,29.7406976744,0.0
123081,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,281.512011908,58.99,0.0
123085,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,150.198701499,49.9,0.0
123105,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,133.71329457299998,190.1153125,0.0
123106,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,783.0909083260001,190.89,0.0
123123,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,511.15735074300005,39.4185714286,0.0
123139,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,471.91508319699994,54.9,0.0
123144,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,883.053146878,43.6583333333,0.0
123155,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,688.350457425,32.9,0.0
123160,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,915.40939408,30.9037037037,0.0
123161,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,575.86164812,31.9,1.0
123169,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,937.675195281,69.9,0.0
123173,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,17.693311914000002,34.99,0.0
123174,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,928.033798723,28.3489473684,0.0
123176,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,52.3902868476,84.0507692308,0.0
123178,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,726.15808438,75.9,1.0
123197,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,786.2669603060001,27.162133333299998,0.0
123208,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,550.20537066,51.1732394366,0.0
123224,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,3.4933692672500003,174.15394958,0.0
123227,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,223.71561054,39.99,0.0
123233,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,912.801552919,27.585846153800002,0.0
123263,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,360.73346492800005,32.9,0.0
123281,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,357.09155721,43.5261971831,0.0
123283,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,631.078161433,32.9,0.0
123284,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,511.998797484,88.9,0.0
123285,255993952,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,793.995935575,54.99,0.0
123296,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,401.13832359,68.9,1.0
123297,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,392.87867199199997,39.9,1.0
123298,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,97.4346462145,30.9037037037,0.0
123305,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,744.7879598669999,27.4594545455,0.0
123309,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,555.393570104,27.585846153800002,0.0
123320,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,255.43644819,30.9037037037,0.0
123325,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,510.115151135,74.16125,0.0
123336,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,818.052095566,43.5261971831,0.0
123347,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,106.311682299,27.7348076923,0.0
123355,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,605.900506882,26.99,1.0
123365,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,847.6725768030001,75.9,0.0
123378,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,149.99307183,43.5261971831,0.0
123385,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,911.294714138,32.9,0.0
123393,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,725.492465405,31.890797545999998,0.0
123394,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,124.149509569,75.9,0.0
123399,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,669.997092406,29.7406976744,0.0
123409,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,772.124734943,31.9,0.0
123415,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,441.461176829,44.99,0.0
123418,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,527.731945085,65.9,0.0
123419,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,787.449495212,49.9,0.0
123421,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,392.5520128,26.99,1.0
123427,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,166.867138778,37.0,0.0
123428,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,298.493935261,34.445398773,0.0
123438,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,62.2257185229,31.890797545999998,0.0
123444,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,74.9090836993,82.2122222222,0.0
123446,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,416.942114495,71.6155737705,0.0
123452,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,63.334264581000006,30.9037037037,0.0
123471,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,487.407720236,74.9,0.0
123473,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,342.637869034,26.99,0.0
123477,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,296.269358188,64.99,0.0
123488,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,920.980406432,75.0,0.0
123510,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,496.61017435300005,34.9,0.0
123520,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,991.966650774,26.99,0.0
123523,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,851.056284677,74.99,0.0
123550,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,373.092554549,31.9,0.0
123569,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,931.077675257,98.6266666667,0.0
123575,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,941.8371999760001,34.6983333333,0.0
123581,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,929.4651362410001,26.99,1.0
123593,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,330.191688498,39.99,0.0
123599,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,339.035425973,26.99,0.0
123601,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,47.736040031499996,81.96666666670001,0.0
123603,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,173.792426543,229.0,0.0
123604,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,52.687856713500004,32.9,1.0
123605,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,546.404197537,31.293333333299998,0.0
123617,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,103.52954954100001,39.99,0.0
123630,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,90.853476733,44.99,0.0
123655,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,969.84460545,75.00857142859999,0.0
123670,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,397.696233577,88.9,0.0
123679,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,384.504702425,36.5063157895,0.0
123692,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,793.209536817,31.890797545999998,0.0
123697,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,41.4224832873,49.9,0.0
123703,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,604.356473347,26.99,0.0
123712,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,427.214827113,54.9,0.0
123750,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,630.260694447,32.9,0.0
123753,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,58.2398442155,96.8081818182,0.0
123766,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,887.894684278,30.9037037037,0.0
123772,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,812.4742113489999,39.9,1.0
123793,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,335.97363737,68.9,0.0
123797,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,313.11311544299997,225.9,0.0
123800,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,338.15364908,80.45,0.0
123802,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,961.8742190789999,26.99,1.0
123810,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,573.2716751869999,49.9,0.0
123811,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,436.15999235,91.9,1.0
123822,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,572.0319391859999,72.0666666667,0.0
123830,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,661.608798056,34.99,0.0
123832,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,592.003129326,26.99,1.0
123868,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,170.483837842,226.63,0.0
123878,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,8.23036493757,223.99,0.0
123884,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,511.19477985,50.761538461499995,0.0
123896,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,121.148943156,69.9,0.0
123904,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,786.225221493,92.2122222222,0.0
123918,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,792.94351318,27.5876851852,0.0
123919,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,721.544065055,68.9,0.0
123929,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,607.119657534,31.62953125,0.0
123933,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,761.015364662,99.99,0.0
123948,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,922.2627839219999,224.7464,0.0
123981,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,624.6286534430001,79.99,1.0
123984,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,654.349759957,79.99,1.0
123996,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,263.974271213,27.585846153800002,0.0
123998,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,906.034339206,75.01,0.0
124014,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,767.202687726,43.5261971831,0.0
124037,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,774.648886677,82.9,1.0
124039,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,69.9346024438,43.5261971831,0.0
124041,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,281.448688408,39.99,0.0
124044,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,772.656984062,169.0,0.0
124051,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,221.486396448,71.8238461538,0.0
124056,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,449.968960214,44.5,0.0
124067,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,581.856747734,31.890797545999998,0.0
124080,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,573.569474765,179.0,0.0
124096,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,961.295917991,34.99,0.0
124098,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,681.41022508,69.9,0.0
124100,255993952,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,252.945956872,51.400000000000006,0.0
124120,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,876.075421865,32.9,0.0
124128,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,974.02292347,71.9639705882,0.0
124133,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,317.0331062,32.9,0.0
124149,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,490.28131285800004,26.99,1.0
124177,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,483.308099655,31.99375,0.0
124186,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,65.80883125369999,32.9,0.0
124195,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,558.813622239,34.99,1.0
124200,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,404.356157788,39.99,0.0
124204,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,232.827168688,169.0,0.0
124212,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,965.355996761,28.1291176471,0.0
124226,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,923.32293702,49.9,0.0
124245,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,176.597829191,137.9,0.0
124251,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,436.047482582,225.9,0.0
124261,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,156.352869935,38.15,0.0
124281,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,735.7406212139999,93.148,0.0
124304,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,913.344406339,69.9,0.0
124309,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,154.241092551,34.99,0.0
124316,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,635.318833754,31.9,0.0
124319,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,314.160492829,26.99,1.0
124320,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,35.601421702399996,169.0,0.0
124325,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,117.90391666200001,31.9,0.0
124329,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,491.071555587,53.53625,0.0
124336,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,1.9997269695599997,26.99,1.0
124344,10697140,12.0,INOX,17.25,TRAMONTINA,19.25,NAO,0.0,4.0666784566,178.9,0.0
124347,255993952,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,675.130555707,54.99,0.0
124348,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,888.045055431,84.0507692308,0.0
124357,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,938.049610893,26.99,0.0
124369,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,743.0109416319999,28.17341666665,0.0
124375,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,915.6786390789999,29.3568333333,0.0
124388,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,17.934437957,37.0,0.0
124408,10697140,34.0,INOX,32.166666666666664,TRAMONTINA,44.833333333333336,NAO,0.0,326.218978366,176.52,0.0
124436,10697140,25.0,INOX,25.333333333333336,TRAMONTINA,31.666666666666668,NAO,0.0,471.98860725300005,178.17,0.0
124441,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,882.2045300139999,29.3568333333,0.0
124463,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,499.814623435,109.99,1.0
124470,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,93.3099950829,26.99,1.0
124473,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,7.19445978894,135.98,0.0
124475,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,716.284194541,152.49,0.0
124483,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,872.1592632869999,169.0,0.0
124487,256485348,21.3,INOX,19.5,HERCULES,19.0,NAO,0.0,817.870736938,127.0,0.0
124521,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,121.757635704,85.0,0.0
124563,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,81.625649757,34.99,1.0
124574,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,489.49089287199996,68.9,0.0
124575,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,213.101877398,54.9,0.0
124584,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,599.430554174,30.9037037037,0.0
124585,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,901.1472225939999,39.99,0.0
124586,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,315.35403348299997,53.9,0.0
124587,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,402.58208774900004,26.99,0.0
124599,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,598.091619746,43.5261971831,0.0
124613,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,241.610646715,29.410625,0.0
124615,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,459.865687335,63.4625,0.0
124621,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,291.2817352115,34.8233333333,0.0
124623,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,122.697783088,69.9,0.0
124632,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,989.5566953169999,29.410625,0.0
124653,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,279.12944184,72.5767256637,0.0
124656,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,413.580108705,49.9,0.0
124672,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,488.087537356,43.5261971831,0.0
124681,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,93.08727451790001,58.9,1.0
124683,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,791.3271622939999,174.15394958,0.0
124693,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,765.490633471,84.5966666667,0.0
124698,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,75.7555969376,43.085238095200005,0.0
124701,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,537.153801436,54.96,0.0
124711,10697140,33.5,INOX,28.0,TRAMONTINA,19.0,NAO,0.0,153.769956813,178.9,0.0
124723,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,786.14441432,31.9,0.0
124757,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,154.984989153,98.1222727273,0.0
124776,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,21.554433733699998,86.9,1.0
124796,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,476.964888686,37.0,1.0
124801,223399954,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,179.57630736,59.9,0.0
124802,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,592.937617343,212.07290909099999,0.0
124805,255993952,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,445.32185470900004,54.99,0.0
124807,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,706.0291752219999,61.44500000000001,0.0
124812,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,622.696446699,67.9,1.0
124816,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,835.035995747,31.9,0.0
124824,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,182.53615849599998,29.7406976744,0.0
124838,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,531.116373755,222.545,0.0
124856,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,201.69892390200002,26.99,1.0
124859,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,739.357609672,26.99,1.0
124885,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,306.444354727,31.9,0.0
124910,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,322.795693122,165.79,1.0
124918,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,119.771982832,44.99,0.0
124932,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,80.3138416178,87.978,0.0
124951,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,80.4739417446,39.9809090909,0.0
124956,10697140,29.5,INOX,28.75,TRAMONTINA,38.25,NAO,0.0,881.682724698,178.9,1.0
124972,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,624.136024334,30.9037037037,0.0
125012,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,114.482601774,37.0,0.0
125024,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,817.627361088,34.99,0.0
125025,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,181.034675547,27.873571428600002,0.0
125042,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,657.450166024,26.99,0.0
125049,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,740.379198698,130.9,1.0
125051,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,876.502396717,34.8441666667,0.0
125056,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,404.51090420599996,39.99,1.0
125060,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,345.0365453,26.99,0.0
125077,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,169.488347971,26.99,0.0
125084,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,959.1797508010001,43.5261971831,0.0
125104,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,571.9224964580001,129.98125,0.0
125105,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,991.036831197,94.99,1.0
125108,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,665.425280551,32.9,0.0
125112,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,398.06660384699995,32.9,0.0
125128,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,240.698432725,32.9,0.0
125129,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,711.9153749980001,43.5261971831,0.0
125144,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,586.11715875,26.99,1.0
125163,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,979.88193287,34.5666666667,0.0
125168,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,204.58313519,109.99,0.0
125174,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,207.57250028,174.953801653,0.0
125187,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,431.68257843699996,32.9,0.0
125193,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,956.2403984289999,30.9037037037,0.0
125216,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,683.896623503,44.99,0.0
125219,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,513.470340791,31.890797545999998,0.0
125240,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,202.222285001,32.9,0.0
125257,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,397.327962707,31.890797545999998,0.0
125259,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,213.669931303,49.9,0.0
125270,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,265.732246777,31.62953125,0.0
125273,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,678.5122687759999,40.6,0.0
125286,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,816.9666136769999,188.677313433,0.0
125313,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,167.781629506,26.9471428571,0.0
125333,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,202.662045892,69.9,0.0
125343,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,790.76007707,30.9037037037,0.0
125358,10697140,37.5,INOX,29.25,TRAMONTINA,18.25,NAO,0.0,428.39370635800003,178.9,0.0
125362,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,480.974012123,40.9,1.0
125365,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,429.515652454,32.9,0.0
125370,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,607.789798344,88.9,0.0
125374,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,395.025719407,49.9,0.0
125375,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,440.65133450900004,30.9037037037,0.0
125400,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,491.550652131,32.9,0.0
125404,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,718.5636151639999,39.9,0.0
125408,255993952,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,814.910367757,54.99,0.0
125434,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,409.382036674,44.460588235299994,0.0
125471,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,54.1095515517,165.79,0.0
125486,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,277.92242882200003,34.1570833333,0.0
125492,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,738.325536233,227.45,0.0
125493,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,509.90976868,31.9,1.0
125509,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,502.936116274,26.868787878800003,0.0
