,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
121846,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,936.5596064289999,112.004166667,0.0
121859,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,250.57416532099998,107.803333333,0.0
121866,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,879.11695619,119.99,0.0
121867,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,412.78683044400003,106.098723404,0.0
121868,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,213.122142529,101.15825,0.0
121876,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,885.249698035,110.897111111,0.0
121879,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,313.776698247,109.791111111,0.0
121891,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,899.823581633,108.29593220299999,0.0
121895,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,337.685682215,110.86181818200001,0.0
121903,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,447.55501531,109.42901960799999,0.0
121908,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,55.5512079347,103.79075471700001,0.0
121914,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,43.053257351999996,102.611935484,0.0
121935,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,515.2282730740001,115.9,1.0
121947,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,406.392370663,115.284772727,0.0
121967,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,603.4462678169999,102.525142857,0.0
121982,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,382.978649885,110.86181818200001,0.0
121992,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,965.231110559,106.91988095200001,0.0
121994,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,733.310884482,102.0,1.0
122001,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,318.346312392,117.35666666700001,0.0
122023,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,16.2209126429,109.654507042,0.0
122037,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,63.558502068,111.97375,0.0
122040,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,666.531196965,107.803333333,0.0
122047,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,696.4923210019998,103.15125,0.0
122051,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,270.845196097,100.51631578899999,0.0
122068,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,224.571388797,104.85375,0.0
122069,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,16.5919200853,107.55727272700001,0.0
122073,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,757.7143954039999,35.9,0.0
122074,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,671.090119925,110.4498,0.0
122075,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,691.1895745019998,115.284772727,0.0
122078,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,715.534602496,109.9,1.0
122092,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,569.764026196,106.19255814,0.0
122093,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,135.44940729700002,67.0,0.0
122094,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,563.738116869,110.86181818200001,0.0
122096,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,755.689197522,107.492608696,0.0
122104,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,59.0269628689,107.392469136,0.0
122109,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,545.8276577319999,104.57970588200001,0.0
122133,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,344.83566272800005,106.86689839549999,0.0
122136,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,74.44659557680001,109.15409090899999,0.0
122137,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,426.68103806199997,106.52793103399999,0.0
122157,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,173.726749085,109.42901960799999,0.0
122167,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,601.232558437,99.99,1.0
122172,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,158.353972085,103.330241935,0.0
122173,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,408.314911991,101.1378125,0.0
122199,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,356.316364686,105.11659340700001,0.0
122203,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,902.271334162,39.99,0.0
122214,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,451.94082749,109.698125,0.0
122224,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,391.229159373,106.007234043,0.0
122231,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,909.227732944,109.55309090899999,0.0
122237,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,82.2961894255,102.438666667,0.0
122243,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,753.381469853,109.287169811,0.0
122247,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,445.065505532,104.57970588200001,0.0
122249,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,1.22349638708,104.9765,0.0
122265,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,728.9578616460001,103.0868,0.0
122266,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,520.186396543,116.604102564,0.0
122270,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,820.210646686,108.29593220299999,0.0
122280,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,108.192893044,109.8,0.0
122287,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,110.721378309,36.4964583333,0.0
122292,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,626.233630983,36.4964583333,0.0
122300,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,231.03276478599997,111.254927536,0.0
122307,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,145.86656139299998,38.626666666700004,0.0
122317,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,593.3698333169999,126.494444444,0.0
122325,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,144.235194059,109.55309090899999,0.0
122345,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,798.8161072610001,47.9,0.0
122349,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,157.573371547,107.392469136,0.0
122351,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,347.295395163,103.121481481,0.0
122359,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,187.14716436700002,106.2055,0.0
122360,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,49.2442804526,105.11659340700001,0.0
122381,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,592.377681878,108.556666667,0.0
122386,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,217.046905493,105.45,0.0
122389,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,934.090666515,106.431707317,0.0
122393,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,877.926736895,99.99,0.0
122396,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,212.202233212,106.978113208,0.0
122398,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,800.86776416,107.76521739100001,0.0
122402,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,447.925038624,109.698125,0.0
122404,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,116.82613570299999,112.239166667,0.0
122410,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,529.013804707,111.34708333299999,0.0
122417,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,385.813713777,105.502613636,0.0
122419,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,76.59089344770001,111.254927536,0.0
122429,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,949.0491597480001,99.99,0.0
122432,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,489.703355171,106.098723404,0.0
122436,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,812.83863087,106.19255814,0.0
122445,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,118.94549394200001,39.8580645161,0.0
122446,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,932.021070008,119.99,0.0
122451,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,62.1980467538,111.09633333299999,0.0
122456,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,384.892478237,105.112580645,0.0
122461,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,679.2377425369999,110.22849315100001,0.0
122462,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,848.022081873,110.66602941200001,0.0
122463,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,808.852586099,104.572,0.0
122468,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,905.61317353,106.973636364,0.0
122469,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,62.0964659632,107.656888889,0.0
122470,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,584.270791569,110.897111111,0.0
122471,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,312.743235983,109.654507042,0.0
122472,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,354.096380665,99.99,1.0
122477,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,409.86057247900004,102.84714285700001,0.0
122482,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,994.707994116,105.112580645,0.0
122486,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,933.272384239,106.973636364,0.0
122489,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,965.8369169160001,104.91730769200001,0.0
122491,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,854.276318098,105.11659340700001,0.0
122498,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,244.334548447,109.46791666700001,0.0
122500,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,512.248792881,114.41272727299999,0.0
122513,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,347.56802487,100.51631578899999,0.0
122514,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,441.74411501,109.15409090899999,0.0
122523,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,177.770180035,101.15825,0.0
122524,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,542.03532416,35.9,0.0
122525,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,357.60440929,101.18047619,0.0
122535,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,652.671303053,108.29593220299999,0.0
122546,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,808.601235372,100.256666667,0.0
122558,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,196.392826269,39.99,0.0
122559,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,474.524167965,104.99,1.0
122563,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,988.7277294160001,108.205578947,0.0
122564,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,723.4151592860001,113.95220339,0.0
122575,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,38.9093452178,103.554,0.0
122581,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,151.916344255,111.36525,0.0
122587,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,880.5017225439999,106.431707317,0.0
122622,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,586.796478852,110.86181818200001,0.0
122623,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,905.734251638,106.91988095200001,0.0
122626,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,29.0902418169,119.99,1.0
122634,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,522.831477752,109.42901960799999,0.0
122639,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,342.906033537,104.27571428600001,0.0
122641,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,229.47248915400002,105.9,1.0
122643,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,600.697711503,128.508181818,0.0
122661,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,194.851932533,106.108108108,0.0
122669,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,771.903631432,109.17462365600001,0.0
122673,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,708.4697687260001,107.803333333,0.0
122674,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,777.506127545,47.9,0.0
122678,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,523.890207126,108.93285714299999,0.0
122679,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,924.6051213410001,101.772,0.0
122685,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,107.87953289200001,103.0868,0.0
122689,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,502.50754749199996,103.052580645,0.0
122697,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,917.91979542,37.945,0.0
122699,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,19.4495140646,114.41272727299999,0.0
122700,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,722.5378017769998,100.224473684,0.0
122702,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,56.132658285699996,109.15409090899999,0.0
122708,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,70.7015909503,100.514117647,0.0
122713,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,302.226819853,116.604102564,0.0
122720,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,798.277880462,99.99,0.0
122722,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,911.124845952,100.67181818200001,0.0
122725,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,342.442193579,103.79075471700001,0.0
122728,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,307.168722012,107.288181818,0.0
122729,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,143.195689018,109.8,0.0
122745,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,953.780905935,99.99,0.0
122755,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,636.815245699,106.17296296299999,0.0
122758,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,422.04081995800004,127.168571429,0.0
122767,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,866.468808143,106.007234043,0.0
122772,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,914.6967246810001,35.9,0.0
122776,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,996.4829955069999,104.042903226,0.0
122778,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,791.390201045,106.007234043,0.0
122785,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,193.185400868,102.29647058799999,0.0
122788,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,693.034000126,102.611935484,0.0
122791,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,145.678147472,107.288181818,0.0
122796,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,121.237764649,101.52529411799999,0.0
122798,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,315.147524754,109.17462365600001,0.0
122802,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,562.6747017000001,107.68284090899999,0.0
122807,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,78.9486688457,106.19255814,0.0
122813,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,567.280152758,119.99,0.0
122814,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,474.643031927,109.798382353,0.0
122818,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,262.368834511,102.99,1.0
122833,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,177.84278980099998,35.9,0.0
122839,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,878.311669506,109.55309090899999,0.0
122866,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,18.4182452438,112.166190476,0.0
122871,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,374.62651397199994,104.27571428600001,0.0
122883,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,612.894263786,109.698125,0.0
122884,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,754.079844272,104.91730769200001,0.0
122903,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,105.71142584,109.42901960799999,0.0
122921,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,201.96006829799998,109.9,1.0
122927,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,954.874117094,118.168571429,0.0
122929,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,990.51454821,99.99,1.0
122933,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,956.376318633,101.772,0.0
122934,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,819.638804178,104.27571428600001,0.0
122945,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,558.338608227,118.015,0.0
122947,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,322.932802399,109.9,1.0
122962,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,583.58916853,35.9,0.0
122967,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,835.861943854,119.99,1.0
122970,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,849.8034081119998,109.9,1.0
122975,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,170.797127183,112.48214285700001,0.0
122976,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,832.54649808,107.656888889,0.0
122981,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,409.86057247900004,107.288181818,0.0
122983,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,621.433113246,103.330241935,0.0
122987,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,91.9842816024,109.8,0.0
122991,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,148.353933106,111.951509434,0.0
122994,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,978.244860588,114.10301886799999,0.0
122995,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,723.837226647,119.99,0.0
123001,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,44.1971808057,110.22849315100001,0.0
123005,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,61.351306895200004,104.042903226,0.0
123019,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,328.90943119599996,102.611935484,0.0
123024,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,37.0753147058,107.288181818,0.0
123043,10191288,31.75,1,31.25,2,1,120.0,40.5,0.0,285.67677036099997,47.9,0.0
123056,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,697.3835354619998,46.95,0.0
123059,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,235.98916105,115.9,1.0
123072,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,564.0000109,104.572,0.0
123074,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,875.63587519,103.369545455,0.0
123075,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,138.880089385,100.34679245299999,0.0
123089,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,228.175362288,109.611764706,0.0
123098,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,618.801021988,40.0833333333,0.0
123112,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,165.46341674200002,149.99,1.0
123113,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,192.447551885,110.4498,0.0
123118,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,294.216522342,112.166190476,0.0
123122,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,358.89639888,107.55727272700001,0.0
123124,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,845.3456503939999,106.973636364,0.0
123132,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,616.135234925,113.95220339,0.0
123133,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,279.158498007,108.865316456,0.0
123134,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,548.482638011,115.39888888899999,0.0
123135,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,39.6371878382,101.18047619,0.0
123137,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,167.449162638,99.99,1.0
123146,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,946.975178045,109.287169811,0.0
123156,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,65.15412878020001,116.604102564,0.0
123177,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,232.460057421,103.08166666700001,0.0
123179,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,708.0407692639999,107.091351351,0.0
123187,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,992.449257876,99.99,0.0
123200,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,105.073668308,119.99,1.0
123217,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,177.119754103,38.626666666700004,0.0
123218,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,20.173390481600002,107.68284090899999,0.0
123237,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,650.189945459,107.76521739100001,0.0
123239,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,283.33240908,109.698125,0.0
123240,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,24.3870523925,111.09633333299999,0.0
123242,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,118.573836901,114.451384615,0.0
123247,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,47.524789547299996,108.741803279,0.0
123264,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,697.4656350089999,119.99,0.0
123265,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,95.9080720087,111.254927536,0.0
123267,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,703.380887938,104.042903226,0.0
123278,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,70.1528154653,108.93285714299999,0.0
123294,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,16.3929075037,40.0833333333,0.0
123295,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,385.825987205,110.35507462700001,0.0
123314,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,967.036358559,99.99,0.0
123316,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,941.298252603,100.34679245299999,0.0
123319,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,515.095795666,104.59325,0.0
123335,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,590.44112004,103.052580645,0.0
123345,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,860.325773047,109.48441558399999,0.0
123346,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,155.48945402799998,101.381,0.0
123357,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,67.0692069441,105.11659340700001,0.0
123364,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,699.917989759,111.97375,0.0
123370,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,435.466678371,103.330241935,0.0
123379,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,404.00066402699997,111.34708333299999,0.0
123380,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,346.228258721,110.4498,0.0
123382,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,254.61244558299998,103.5864,0.0
123384,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,104.41922762899999,109.26897959200001,0.0
123386,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,565.206205167,101.1378125,0.0
123391,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,38.4189144304,106.742258065,0.0
123402,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,963.110883215,119.99,0.0
123404,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,680.037100509,35.9,0.0
123405,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,977.460427785,107.107222222,0.0
123412,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,516.782903972,109.15409090899999,0.0
123413,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,129.053429454,106.098723404,0.0
123417,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,598.865081864,104.57970588200001,0.0
123420,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,608.809562731,107.76521739100001,0.0
123422,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,538.868122622,102.611935484,0.0
123429,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,777.6455596389999,108.29593220299999,0.0
123437,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,841.493761058,103.330241935,0.0
123448,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,587.03317498,110.95115942,0.0
123459,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,191.14356377200002,104.91730769200001,0.0
123460,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,748.8045685039999,103.330241935,0.0
123463,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,797.3702524839999,103.554,0.0
123465,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,496.7426457,107.348918919,0.0
123467,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,233.076470959,105.11659340700001,0.0
123475,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,200.147511893,111.97375,0.0
123492,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,357.53668668,108.205578947,0.0
123495,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,380.210099275,109.654507042,0.0
123496,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,402.88351187,110.4498,0.0
123503,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,995.2568444210001,111.36525,0.0
123509,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,201.38060192900002,104.59325,0.0
123513,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,834.4760447030002,108.29593220299999,0.0
123515,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,78.9053220742,103.18708333299999,0.0
123518,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,54.902649641400004,103.330241935,0.0
123529,13712142,14.0,4,21.0,3,1,130.0,34.0,0.0,768.5627773289999,35.9,0.0
123531,13712142,14.0,4,21.0,3,1,140.0,34.0,0.0,779.953885604,35.9,0.0
123548,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,116.680101528,105.0646,0.0
123556,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,910.011682048,109.79,0.0
123561,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,203.56035921900002,103.554,0.0
123570,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,577.085878255,103.68547619,0.0
123585,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,100.07122159299999,106.941666667,0.0
123602,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,580.055766922,104.956451613,0.0
123622,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,954.359907639,115.9,1.0
123628,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,931.273974567,105.0646,0.0
123632,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,25.2813766127,111.254927536,0.0
123639,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,844.156541465,103.052580645,0.0
123641,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,15.3446204986,35.9,0.0
123646,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,453.66199230300003,104.9765,0.0
123649,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,173.91231398,35.9,0.0
123653,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,814.039136268,99.99,1.0
