,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
65909,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,774.19960905,39.99,1.0
65920,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,819.931803545,39.9025,0.0
65983,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,465.528713013,39.571999999999996,0.0
65990,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,178.29414288099997,37.9,0.0
66023,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,316.452133762,39.99,0.0
66101,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,961.856370065,37.9,1.0
66104,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,623.3787074090001,255.998235294,0.0
66129,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,172.805431278,44.99,0.0
66226,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,131.154927189,38.438,0.0
66319,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,448.604475174,39.99,0.0
66350,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,764.222702565,305.9,0.0
66356,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,752.212402389,196.99,0.0
66359,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,478.90603822800006,44.99,1.0
66387,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,978.585468367,39.99,0.0
66501,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,887.293182165,41.840339506199996,0.0
66662,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,902.602744816,44.99,0.0
66748,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,363.28468809300006,39.99,0.0
66957,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,95.2579970633,39.99,0.0
66978,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,325.216324896,39.061111111100004,0.0
66996,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,287.228570901,39.99,0.0
67031,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,998.871931233,39.99,0.0
67102,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,445.42529293800004,39.99,0.0
67139,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,376.589910841,38.736,0.0
67144,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,635.336388046,38.5725,0.0
67340,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,701.097877467,39.99,0.0
67378,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,247.740186507,139.99,0.0
67385,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,6.76307975601,39.99,0.0
67636,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,955.954389839,44.99,0.0
67704,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,239.032904218,39.99,0.0
67735,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,537.004145581,39.99,1.0
67812,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,280.980985029,41.840339506199996,0.0
67822,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,179.21252355299998,39.99,0.0
67878,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,970.282019062,39.99,1.0
68193,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,960.027559695,305.9,0.0
68207,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,59.5838381278,39.99,0.0
68221,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,634.182786167,39.99,0.0
68348,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,306.190592775,39.99,0.0
68385,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,522.632426143,39.7488461538,0.0
68398,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,278.977531071,40.2966666667,0.0
68416,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,691.069316205,150.9,0.0
68714,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,636.388277372,40.06,0.0
68723,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,728.459872378,39.99,0.0
68724,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,327.313330934,39.99,0.0
68834,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,44.114098003500004,39.99,0.0
69118,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,987.640349974,305.9,0.0
69143,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,542.8612495680001,39.89,0.0
69161,258444752,16.0,ALUMINIO,PRATA,21.5,BRINOX,32.5,NAO,1.0,78.6729328246,39.94,0.0
69163,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,250.284850809,39.99,0.0
69213,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,64.0183605238,39.615,0.0
69248,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,174.441752485,39.061111111100004,0.0
69303,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,2.8338534443799994,38.736,0.0
69318,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,382.029736562,39.99,0.0
69357,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,461.429181869,258.9,0.0
69383,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,110.186789527,282.4,0.0
69394,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,518.159045024,305.9,0.0
69398,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,41.0530865174,39.99,1.0
69578,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,98.9228298259,109.678571429,0.0
69762,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,998.38439444,305.9,0.0
69782,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,73.7637667725,44.99,0.0
69869,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,612.3192428780001,139.99,0.0
69929,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,767.9734762530001,88.94500000000001,0.0
70147,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,95.1584227657,37.9,0.0
70180,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,370.827874357,117.445,0.0
70331,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,212.581399826,196.99,0.0
70427,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,216.698226998,39.1696178344,0.0
70520,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,228.406358958,174.688387097,0.0
70584,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,517.3205824180001,107.81,0.0
70680,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,744.432209163,41.8827272727,0.0
70696,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,155.070487198,38.5430769231,0.0
70840,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,136.483783985,39.99,1.0
70940,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,609.297756389,39.20625,1.0
71026,257171968,18.0,ALUMINIO,AZUL,25.5,BRINOX,36.5,NAO,1.0,168.503790695,42.098124999999996,0.0
71278,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,544.629327685,44.99,1.0
71299,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,664.2902641659999,39.7577777778,0.0
71571,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,482.519758262,186.615,0.0
71592,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,383.037626845,44.99,0.0
71645,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,362.02620602699994,332.445,0.0
71674,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,663.475998936,38.438,0.0
71738,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,740.013852169,332.445,0.0
71788,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,279.943402668,39.7488461538,0.0
71890,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,181.017450258,305.9,0.0
72302,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,730.8662263169999,39.99,1.0
72305,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,84.39800198340001,258.9,0.0
72334,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,100.98022878399999,256.725,0.0
72400,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,997.008525896,44.99,0.0
72520,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,825.532728769,39.99,0.0
72587,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,420.040755303,39.7075675676,0.0
72676,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,881.9103242960001,39.99,1.0
72679,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,936.133162287,258.87,0.0
72785,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,707.1023444169999,39.2933333333,0.0
72795,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,788.911947634,305.9,0.0
72849,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,390.233461689,305.9,1.0
72966,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,675.737059365,39.99,0.0
73040,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,925.645507179,305.96046875,0.0
73116,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,950.828196883,109.678571429,0.0
73254,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,617.074623152,39.99,0.0
73270,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,981.782436094,308.849444444,0.0
73328,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,91.6682852728,196.99,0.0
73429,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,300.391418454,150.9,0.0
73506,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,16.6746574878,39.615,0.0
73548,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,306.817939695,289.563043478,0.0
73600,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,610.2658244209999,39.99,1.0
73666,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,406.16598715099997,175.897966102,0.0
73686,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,466.62115589399997,44.99,1.0
73812,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,527.076324637,39.7488461538,0.0
73896,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,444.76649856800003,255.75,0.0
74005,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,683.268954333,196.99,0.0
74023,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,320.63440343599996,305.9,0.0
74089,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,195.89976247,39.99,0.0
74153,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,659.064974001,38.9996969697,0.0
74201,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,758.8555882810001,37.9,0.0
74284,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,454.329616853,38.9996969697,0.0
74323,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,381.08174372,305.9,0.0
74391,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,176.09101824299998,306.251818182,0.0
74529,260006586,30.0,INOX,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,717.02253318,209.99,0.0
74551,257172254,18.0,ALUMINIO,VERMELHO,25.5,BRINOX,36.35,NAO,0.0,85.3877089584,124.99000000000001,0.0
74596,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,245.79479452099997,39.99,0.0
74624,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,646.7378663569999,39.99,1.0
74646,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,816.4487586289999,39.99,0.0
74710,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,626.4194513909999,258.9,0.0
74739,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,852.645429562,306.251818182,0.0
74876,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,182.00169096099998,44.99,0.0
74926,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,738.1670290610001,41.840339506199996,0.0
74978,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,841.6717572660001,196.99,0.0
74979,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,162.001915714,118.3487837838,0.0
75033,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,605.4024396269999,39.7075675676,0.0
75211,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,945.1045113069999,39.8904761905,0.0
75245,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,786.205004777,305.9,0.0
75317,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,921.3719195069999,39.99,1.0
75338,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,181.227145247,305.9,0.0
75444,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,518.551721754,107.84714285700001,0.0
75473,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,518.17581813,73.9185714285,0.0
75493,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,496.69342308,39.99,1.0
75543,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,210.554083369,39.99,1.0
75594,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,47.1997883711,39.99,0.0
75598,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,978.9139342269999,109.9,0.0
75714,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,67.0776521215,39.99,0.0
75791,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,56.1322986575,39.99,1.0
75839,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,429.217487769,40.06,0.0
75902,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,655.304982161,39.99,0.0
75915,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,427.17462784199995,39.7577777778,0.0
75974,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,393.745528515,305.9,0.0
76007,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,785.0087746439999,39.99,1.0
76072,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,535.7314172709999,44.99,0.0
76083,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,987.921424743,72.49,0.0
76100,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,733.423629146,99.99,0.0
76154,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,247.813481083,79.99,0.0
76250,260006586,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,51.346786253699996,59.99,0.0
76314,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,52.362139433900005,39.99,0.0
76315,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,356.043766631,39.7488461538,0.0
76324,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,888.937884486,39.99,0.0
76390,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,228.872758927,39.99,0.0
76414,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,78.466340674,139.99,0.0
76562,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,649.26087727,39.8566666667,0.0
76745,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,124.45458472899999,44.99,0.0
76803,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,407.926672884,42.49,0.0
76912,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,710.2924423310001,39.99,0.0
76969,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,548.4407498959999,39.7075675676,0.0
77047,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,253.13226065799998,39.99,0.0
77073,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,947.522022432,38.9996969697,0.0
77200,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,193.19648454400001,39.99,0.0
77402,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,622.0988133769999,39.4675,0.0
77528,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,884.47676032,38.8706521739,0.0
77597,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,13.459228528099999,39.99,0.0
77648,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,522.613680406,39.99,0.0
77735,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,167.643141118,309.0125,0.0
77892,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,34.1215126272,39.99,0.0
78007,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,62.778462957600006,43.2175,0.0
78053,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,892.0164185310001,107.84714285700001,0.0
78141,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,867.076937605,39.99,1.0
78206,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,146.36372637600002,150.9,0.0
78270,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,198.571845165,44.99,0.0
78346,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,445.81691118699996,127.1715384615,0.0
78386,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,229.00670087700001,209.353076923,0.0
78550,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,217.17759257,358.99,0.0
78728,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,230.087969306,39.89,0.0
78772,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,186.256484384,39.9025,0.0
78798,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,440.597904399,99.99,0.0
78852,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,650.7984380380001,258.9,0.0
78878,258445072,18.0,ALUMINIO,PRATA,23.5,BRINOX,34.5,NAO,1.0,275.81167671599997,302.433478261,0.0
78912,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,437.639937205,345.966956522,0.0
78985,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,833.008410461,44.99,0.0
79060,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,27.6470469458,305.9,0.0
79152,260006468,28.0,INOX,PRETO,37.0,FUMIL,40.0,SIM,1.0,554.576620422,99.99,0.0
79219,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,250.79977949099998,44.99,0.0
79250,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,125.521200673,39.99,0.0
79322,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,838.7392272669999,38.945,0.0
79396,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,196.865381025,39.99,0.0
79665,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,6.63242277718,39.728750000000005,0.0
79740,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,480.76194822800005,39.4675,0.0
79814,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,626.96646713,37.99,1.0
79891,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,541.609444046,41.8827272727,0.0
79978,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,597.513872676,150.9,1.0
80007,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,351.77376377800005,39.99,0.0
80071,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,966.1139894180001,39.8904761905,0.0
80098,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,925.2227496060001,150.9,1.0
80164,258445072,18.0,ALUMINIO,PRATA,23.5,BRINOX,34.5,NAO,1.0,207.608034274,95.44500000000001,0.0
80232,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,282.171283507,39.99,1.0
80304,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,201.962103276,39.99,0.0
80311,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,953.873147907,39.3746153846,0.0
80443,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,488.08230458300005,39.99,0.0
80446,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,984.5532069689999,39.99,0.0
80484,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,163.357189146,305.9,0.0
80507,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,863.1395929360001,39.99,0.0
80553,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,71.7697294747,305.9,0.0
80656,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,882.738708577,39.99,0.0
80683,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,864.1491521160001,37.9,0.0
80729,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,88.6940187461,305.9,0.0
80885,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,837.000203782,39.2933333333,0.0
80952,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,836.414361915,39.99,0.0
81027,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,5.3409910387199995,44.99,0.0
81040,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,737.635782235,39.99,0.0
81089,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,618.0023302440001,39.99,0.0
81160,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,556.509325011,39.99,0.0
81213,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,709.295550053,39.99,0.0
81331,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,173.30994684,305.9,0.0
81600,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,420.613744855,107.84714285700001,0.0
81622,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,283.731350099,38.8706521739,0.0
81637,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,773.9161935980001,252.08939393900002,0.0
81695,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,287.345064665,305.9,0.0
81776,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,213.723610573,38.66,0.0
81987,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,316.811507474,107.84714285700001,0.0
81998,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,550.0573786925,305.9,0.0
82010,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,783.3032499110001,39.99,0.0
82017,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,844.6453031110001,39.99,0.0
82028,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,348.087633607,39.8904761905,0.0
82062,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,851.376141625,305.9,0.0
