,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
1472,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,869.876215402,104.99,1.0
1473,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,967.081820377,109.654507042,0.0
1475,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,498.917744774,108.865316456,0.0
1477,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,987.679288825,107.107222222,0.0
1484,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,456.20811585,106.742258065,0.0
1490,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,308.058711467,100.67181818200001,0.0
1493,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,491.40121103300004,109.48441558399999,0.0
1495,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,547.59542155,105.11659340700001,0.0
1496,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,179.10718142099998,105.11659340700001,0.0
1499,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,695.18521123,107.492608696,0.0
1511,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,567.003447584,109.287169811,0.0
1514,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,287.509899529,109.15409090899999,0.0
1523,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,507.678426218,110.22849315100001,0.0
1533,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,297.767821367,35.9,0.0
1536,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,54.6880777538,103.79075471700001,0.0
1538,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,27.0147825059,106.742258065,0.0
1541,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,70.2394240271,111.15783783799999,0.0
1542,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,727.562259131,107.107222222,0.0
1543,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,655.2102090340001,39.99,0.0
1548,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,287.226621476,113.0,1.0
1557,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,714.565070555,111.36525,0.0
1559,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,344.93711358800005,106.108108108,0.0
1564,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,886.086584882,105.0646,0.0
1568,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,544.133124719,104.956451613,0.0
1572,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,550.817183851,100.67181818200001,0.0
1583,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,557.501242983,115.680909091,0.0
1593,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,375.140609551,35.9,0.0
1599,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,145.554078429,100.339411765,0.0
1601,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,94.81472732489999,106.007234043,0.0
1609,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,480.68220538300005,106.52793103399999,0.0
1616,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,999.970454601,103.330241935,0.0
1628,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,619.703741024,110.95115942,0.0
1629,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,564.649666349,35.9,0.0
1639,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,663.549317895,110.35507462700001,0.0
1654,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,30.7092517617,107.803333333,0.0
1655,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,79.53885116069999,100.339411765,0.0
1665,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,899.585240612,100.34679245299999,0.0
1674,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,384.22008492,107.68284090899999,0.0
1677,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,949.4667094580001,37.7177777778,0.0
1679,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,109.37148401299999,101.99,1.0
1696,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,807.626447018,101.65666666700001,0.0
1707,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,454.134049002,105.502613636,0.0
1713,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,992.196934792,113.95220339,0.0
1718,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,900.3211594960001,110.66602941200001,0.0
1735,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,354.164511209,100.514117647,0.0
1762,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,48.225627796000005,114.323333333,0.0
1763,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,218.93676448,103.68547619,0.0
1769,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,101.712425111,119.99,0.0
1772,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,33.8721415113,99.99,0.0
1780,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,862.43320157,106.007234043,0.0
1784,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,322.508574443,103.330241935,0.0
1792,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,919.94622519,107.288181818,0.0
1798,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,507.44187556,102.611935484,0.0
1799,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,453.76546207700005,107.656888889,0.0
1802,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,400.089048594,105.11659340700001,0.0
1807,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,108.366521995,35.9,0.0
1808,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,737.8693310230001,102.99,1.0
1811,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,381.140663345,106.007234043,0.0
1820,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,435.190604919,99.99,1.0
1829,10191288,22.0,COLORIDO,24.0,ALUMINIO RAMOS,No,150.0,40.0,0.0,395.089910772,47.9,0.0
1839,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,354.753156882,102.84714285700001,0.0
1843,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,78.17795432439999,108.93285714299999,0.0
1849,10191288,49.5,VERMELHO,41.5,ALUMINIO RAMOS,Yes,120.0,47.0,0.0,809.4091230189999,47.9,0.0
1855,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,869.265500813,111.09633333299999,0.0
1862,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,572.006065125,99.99,1.0
1882,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,696.043499753,105.11659340700001,0.0
1885,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,220.366486671,116.604102564,0.0
1889,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,57.4338589645,119.99,1.0
1895,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,485.288658073,104.956451613,0.0
1901,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,714.53765055,106.19255814,0.0
1904,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,786.6800939330001,103.330241935,0.0
1907,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,64.1470999637,102.84714285700001,0.0
1909,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,80.1435819923,107.288181818,0.0
1913,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,192.39547221700002,35.9,0.0
1915,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,408.724124531,99.99,1.0
1927,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,976.360964495,100.34679245299999,0.0
1936,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,462.34211897800003,101.0593962265,0.0
1938,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,756.710466535,101.772,0.0
1944,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,572.905409278,100.334827586,0.0
1945,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,944.639146592,99.99,0.0
1947,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,804.768914688,35.9,0.0
1952,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,978.768291652,115.9,1.0
1953,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,682.964840438,102.29647058799999,0.0
1956,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,660.278490707,106.91988095200001,0.0
1959,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,213.019751885,38.626666666700004,0.0
1991,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,287.664305847,99.99,1.0
2000,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,384.419181083,106.19255814,0.0
2001,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,977.342601692,237.48,1.0
2003,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,228.99858999,104.57970588200001,0.0
2009,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,126.71598844799999,102.6878125,0.0
2016,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,763.641722699,108.556666667,0.0
2019,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,282.938297429,103.08166666700001,0.0
2020,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,354.948485795,35.9,0.0
2022,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,205.17804664,109.9,1.0
2031,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,622.5228905609999,102.347894737,0.0
2038,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,987.4209672610001,105.51854166700001,0.0
2042,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,785.402907452,107.091351351,0.0
2044,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,418.191777051,110.897111111,0.0
2048,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,818.466842122,114.125581395,0.0
2061,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,501.077354828,104.535555556,0.0
2069,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,798.1797271930001,109.42901960799999,0.0
2074,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,796.277079054,108.865316456,0.0
2077,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,878.8290817330001,109.55309090899999,0.0
2085,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,958.802950493,111.09633333299999,0.0
2086,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,783.153605432,105.502613636,0.0
2100,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,328.783753653,105.11659340700001,0.0
2107,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,324.45946535400003,35.9,0.0
2109,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,82.3013288044,109.287169811,0.0
2110,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,316.53498475,109.15409090899999,0.0
2112,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,628.744730612,106.007234043,0.0
2120,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,101.05700633100001,109.790909091,0.0
2121,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,977.725587763,35.9,0.0
2124,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,52.2045752436,114.41272727299999,0.0
2125,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,632.52233006,109.55309090899999,0.0
2128,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,963.521753352,104.009047619,0.0
2130,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,789.952739452,113.95220339,0.0
2142,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,678.050000167,103.5864,0.0
2149,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,983.447011048,108.29593220299999,0.0
2157,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,705.867953,104.57970588200001,0.0
2165,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,229.360659314,119.99,0.0
2173,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,884.434017282,102.347894737,0.0
2178,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,43.4963408663,107.803333333,0.0
2182,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,6.99559168388,112.239166667,0.0
2183,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,326.873677985,103.330241935,0.0
2199,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,58.4105987829,100.224473684,0.0
2204,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,822.436592304,149.99,1.0
2216,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,723.1683134069999,119.99,0.0
2221,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,8.498070046839999,99.99,1.0
2223,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,659.870595295,111.15783783799999,0.0
2224,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,881.7362805439999,104.042903226,0.0
2225,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,996.7219715010001,106.2055,0.0
2229,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,350.26578477,110.95115942,0.0
2230,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,848.507368938,101.65666666700001,0.0
2232,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,902.403984863,106.19255814,0.0
2241,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,185.236034903,109.48441558399999,0.0
2242,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,189.05465765099999,100.67181818200001,0.0
2255,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,157.365869055,35.9,0.0
2259,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,526.531201591,115.284772727,0.0
2261,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,273.863785527,109.48441558399999,0.0
2265,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,517.6281351580001,35.9,0.0
2273,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,462.700375505,99.99,0.0
2275,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,289.934696294,109.9,1.0
2280,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,441.839507285,107.803333333,0.0
2299,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,400.04845146699995,103.121481481,0.0
2305,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,399.152231396,109.48441558399999,0.0
2312,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,942.822899635,107.76521739100001,0.0
2322,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,447.69221312699995,110.35507462700001,0.0
2323,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,209.717319642,35.9,0.0
2324,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,177.776330107,113.95220339,0.0
2327,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,458.92077295400003,104.009047619,0.0
2334,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,926.933929711,116.604102564,0.0
2347,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,756.562891385,110.897111111,0.0
2353,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,395.78443242199995,106.973636364,0.0
2357,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,518.899659423,107.803333333,0.0
2370,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,730.8864339339999,103.314761905,0.0
2374,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,383.741890794,103.15125,0.0
2380,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,133.148255339,106.098723404,0.0
2384,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,470.364237162,103.0868,0.0
2387,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,661.24401051,106.007234043,0.0
2395,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,217.69211036,100.334827586,0.0
2396,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,764.2783469330001,109.17462365600001,0.0
2397,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,515.617376656,112.239166667,0.0
2399,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,601.37682399,109.9,1.0
2418,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,2.9032886034599996,119.99,0.0
2431,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,805.913125475,99.99,0.0
2441,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,110.610708529,119.99,0.0
2450,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,598.822705476,107.348918919,0.0
2451,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,334.643731081,119.99,1.0
2456,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,440.279897362,99.99,0.0
2458,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,146.681124483,104.737826087,0.0
2464,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,412.07226000099996,126.494444444,0.0
2467,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,327.019678157,113.49,0.0
2478,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,456.778032947,111.15783783799999,0.0
2480,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,133.988155417,35.9,0.0
2481,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,905.2048837030001,102.347894737,0.0
2483,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,742.058185705,106.19255814,0.0
2485,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,732.087400933,119.99,1.0
2486,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,72.1823603055,35.9,0.0
2492,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,455.72166278300006,108.9,1.0
2493,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,806.519185038,107.107222222,0.0
2495,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,811.070133538,109.17462365600001,0.0
2502,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,238.50648258299998,35.9,0.0
2504,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,330.55489050299997,109.790909091,0.0
2505,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,959.522975514,99.99,0.0
2519,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,522.1688870033499,115.9,1.0
2521,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,84.8147984927,109.790909091,0.0
2527,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,402.540872237,103.052580645,0.0
2532,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,44.820106123900004,110.22849315100001,0.0
2539,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,418.964707534,102.611935484,0.0
2540,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,63.9220055579,107.68284090899999,0.0
2548,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,82.7939275574,109.9,1.0
2555,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,517.7291226469999,107.55727272700001,0.0
2560,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,996.839562461,111.97375,0.0
2561,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,619.732534536,102.0,1.0
2569,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,469.613012971,105.11659340700001,0.0
2571,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,41.7300504798,103.330241935,0.0
2573,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,71.5661362783,107.392469136,0.0
2588,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,206.89248169599998,112.004166667,0.0
2594,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,507.66830475300003,107.107222222,0.0
2596,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,828.7935057880001,99.99,1.0
2597,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,783.259675854,101.52529411799999,0.0
2624,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,823.538346332,39.99,0.0
2630,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,63.8688009284,36.8088888889,0.0
2633,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,712.523731172,102.29647058799999,0.0
2634,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,31.9917898815,107.76521739100001,0.0
2644,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,680.3925598669999,99.99,0.0
2657,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,792.2842564260001,103.08166666700001,0.0
2663,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,245.009871926,105.11659340700001,0.0
2666,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,454.603644049,109.791111111,0.0
2670,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,917.8215468510001,106.973636364,0.0
2671,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,430.615228582,107.392469136,0.0
2679,10191288,49.5,VERMELHO,41.5,ALUMINIO RAMOS,Yes,120.0,47.0,0.0,816.5332960689999,47.9,0.0
2685,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,325.168279381,109.611764706,0.0
2690,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,939.488439813,106.2055,0.0
2694,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,239.296752475,109.48441558399999,0.0
2699,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,447.17022432699997,105.502613636,0.0
2702,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,880.0193035880001,119.99,0.0
2734,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,1000.60986559,112.48214285700001,0.0
2737,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,52.6210246491,113.95220339,0.0
