,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_TAMPA,ITEM_PRICE,INTERESTED
6354,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
6355,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
6376,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.3227777778,0.0
6417,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,1.0
6477,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.99,1.0
6479,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
6537,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
6577,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,111.220769231,0.0
6578,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
6602,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
6604,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,98.8471428571,0.0
6608,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
6628,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,1.0
6653,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,127.204285714,0.0
6662,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
6670,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.6371052632,0.0
6732,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
6735,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
6779,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
6845,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.323333333,0.0
6892,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
6943,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
6948,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
6972,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,106.73,0.0
6974,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
7002,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
7047,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
7128,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
7143,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
7200,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
7201,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
7218,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
7226,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
7290,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
7311,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
7331,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
7376,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,46.82,0.0
7490,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
7510,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
7524,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
7531,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
7534,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
7539,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.43,0.0
7544,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
7618,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
7634,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
7646,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
7651,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.817586207,0.0
7663,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
7700,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,148.74,0.0
7747,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
7755,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
7767,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
7826,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
7858,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
7872,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
7874,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
7897,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,276.408571429,0.0
7915,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
7917,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,147.99,0.0
7921,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.0955,0.0
7948,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
7950,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,147.99,0.0
7958,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.847142857,0.0
8004,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.565757576,0.0
8048,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.99,1.0
8057,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
8060,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,87.99,1.0
8078,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
8111,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
8159,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
8171,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8187,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
8202,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
8217,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
8221,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8227,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
8251,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.323333333,0.0
8263,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8278,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.74,0.0
8301,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,128.365,0.0
8309,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8320,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
8395,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,95.2627272727,0.0
8467,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.065471698,0.0
8525,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
8527,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
8536,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
8563,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
8607,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
8650,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
8674,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
8708,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,158.282682927,0.0
8718,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
8744,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
8759,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8781,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8801,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
8813,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
8816,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,324.03,0.0
8834,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
8853,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
8879,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,136.35363636350002,0.0
8908,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
8924,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
8925,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
8934,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.5826086957,0.0
8944,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
8946,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,266.11,0.0
8951,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,127.204285714,0.0
8968,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,81.05214285699999,0.0
8986,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,1.0
9005,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
9050,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
9074,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,36.4593939394,0.0
9098,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
9123,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,152.34135135100001,0.0
9125,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
9128,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
9144,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.663076923,0.0
9156,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
9161,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
9182,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
9187,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,147.99,0.0
9212,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
9261,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
9342,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,82.96166666665,0.0
9356,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.9333333333,0.0
9358,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
9371,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
9413,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
9433,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
9436,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
9441,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
9444,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.9333333333,0.0
9449,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
9457,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
9516,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
9523,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
9536,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
9545,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.2390909091,0.0
9581,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,151.418571429,0.0
9612,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,266.11,0.0
9627,257484236,30.0,INOX,INOX,22.75,TRAMONTINA,19.45,0.0,198.05,0.0
9654,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
9698,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,99.9,0.0
9734,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
9781,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
9792,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
9795,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
9837,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.658831169,0.0
9840,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
9911,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
9925,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,324.03,0.0
9936,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
9967,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
9985,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.803186813,0.0
10031,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
10065,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,99.9,0.0
10071,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
10116,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
10154,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
10156,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
10161,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.86,0.0
10172,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
10175,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
10178,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
10182,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
10205,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10242,218228282,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,89.99,0.0
10296,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,41.4428571429,0.0
10316,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10365,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,87.99,0.0
10373,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
10399,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10435,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
10459,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
10460,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
10466,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.663076923,0.0
10468,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,127.204285714,0.0
10475,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
10483,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10493,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10501,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10541,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10548,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,129.99,0.0
10550,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10563,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
10566,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.658831169,0.0
10591,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
10622,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10634,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
10672,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
10722,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,151.418571429,0.0
10762,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10780,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,136.9,0.0
10806,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
10839,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
10845,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
10872,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10874,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
10877,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
10878,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10917,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
10925,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.847142857,0.0
10933,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,136.4185714285,0.0
10940,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10968,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.675185185,0.0
10973,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
10979,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
11056,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
11069,257484236,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,0.0,159.92,1.0
11096,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.5785714286,0.0
11103,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
11119,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
11124,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
11173,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
11175,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
11187,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,138.25315789450002,0.0
11188,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
11208,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
11241,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
11260,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
11267,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
11271,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
11321,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
11401,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
11408,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
11443,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
11452,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.663076923,0.0
11461,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
11472,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
11477,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
11479,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
11481,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
11524,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
11536,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
11555,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
11581,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
11582,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.065471698,0.0
11589,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
11594,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
11615,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
11674,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
11684,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.49,0.0
11691,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
11697,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,41.4428571429,0.0
11704,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,158.282682927,0.0
11718,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.803186813,0.0
11737,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
11751,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
11763,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,266.6054385965,0.0
11765,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.84087719299998,0.0
11777,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
11830,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
11844,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
11851,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,151.418571429,0.0
11868,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,127.99,0.0
11870,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
11874,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
11901,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
11956,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
11965,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
11972,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
11973,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
11985,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
11987,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
12005,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
12016,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
12025,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
12032,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,152.34135135100001,0.0
12048,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.49,0.0
12084,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
12093,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
12151,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
12153,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
12185,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
12195,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
12228,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
12232,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
12286,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
12289,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
12301,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,127.99,1.0
12358,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
12359,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
12421,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
12429,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
12491,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.9333333333,0.0
