,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
10090,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,706.835537822,64.99,0.0
10121,260011902,26.0,PRETO,29.0,FUMIL,45.0,209.319539752,23.767777777800003,0.0
10148,260011516,26.0,PRETO,29.0,FUMIL,45.0,445.67676591800006,64.99,0.0
10170,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,328.201761152,89.9451851852,0.0
10187,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,64.3199004062,64.99,0.0
10267,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,838.95221768,84.99,0.0
10324,260010384,46.0,PRETO,30.0,FUMIL,41.0,726.242740522,37.99,0.0
10409,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,545.428750225,84.99,0.0
10462,260011902,26.0,PRETO,29.0,FUMIL,45.0,211.82679747,23.99,0.0
10515,260011302,19.0,PRETO,32.0,FUMIL,50.0,735.322784592,40.29333333333334,0.0
10535,260011302,19.0,PRETO,32.0,FUMIL,50.0,756.962477916,56.59666666666668,0.0
10540,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,91.3183611783,72.9,0.0
10619,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,507.356927662,97.9266666667,0.0
10681,256332650,36.5,LARANJA,23.5,HERCULES,2.5,619.43636332,98.95833333335,0.0
10694,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,50.40359455390001,99.99,0.0
10755,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,207.414658905,54.99,0.0
10774,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,14.237217601500001,99.99,0.0
10833,256332650,36.5,LARANJA,23.5,HERCULES,2.5,572.9247889430001,99.99,0.0
10846,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,997.659081742,99.99,0.0
10847,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,450.804600876,99.99,1.0
10876,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,241.610418143,186.29,1.0
10975,260011516,26.0,PRETO,29.0,FUMIL,45.0,764.131397773,64.99,0.0
10983,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,480.57672066,99.99,0.0
11007,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,237.597725723,84.99,0.0
11046,260010704,46.0,PRETO,30.0,FUMIL,41.0,940.281412055,112.53,0.0
11093,256332650,36.5,LARANJA,23.5,HERCULES,2.5,306.88993434400004,169.99,1.0
11137,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,942.2738393999999,73.3426315789,0.0
11148,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,141.26437698700002,81.9,1.0
11216,260011902,26.0,PRETO,29.0,FUMIL,45.0,97.1379145323,21.99,0.0
11270,260011902,26.0,PRETO,29.0,FUMIL,45.0,929.0537592339999,21.99,0.0
11305,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,118.24835584200001,54.99,0.0
11414,260011902,26.0,PRETO,29.0,FUMIL,45.0,322.69799269,23.99,0.0
11428,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,944.680466298,37.99,0.0
11434,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,724.056730921,64.99,0.0
11487,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,582.2858247419999,78.445,0.0
11568,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,453.78888826300005,99.99,0.0
11698,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,104.657757748,54.99,0.0
11752,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,340.13969111,37.99,0.0
11792,256332650,36.5,LARANJA,23.5,HERCULES,2.5,619.969210816,51.489999999999995,0.0
11846,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,899.7987305219999,64.99,0.0
11857,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,912.48146515,149.99,0.0
11895,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,276.600028953,99.99,0.0
11922,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,9.33262723346,74.99,0.0
12135,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,938.304565469,75.01,0.0
12181,260011516,26.0,PRETO,29.0,FUMIL,45.0,45.73150250649999,64.99,0.0
12187,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,529.870606865,99.99,0.0
12245,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,351.774250154,37.0852380952,0.0
12264,260011902,26.0,PRETO,29.0,FUMIL,45.0,100.662890419,21.99,0.0
12383,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,557.524715358,48.5,0.0
12397,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,404.21415776699996,75.01,0.0
12407,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,897.2026161110001,54.99,0.0
12419,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,715.731722584,74.99,0.0
12430,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,929.64232279,81.9,0.0
12459,260011902,26.0,PRETO,29.0,FUMIL,45.0,769.960708375,23.99,0.0
12472,260010704,46.0,PRETO,30.0,FUMIL,41.0,307.027339104,31.74,0.0
12504,256332650,36.5,LARANJA,23.5,HERCULES,2.5,596.466554824,39.49,0.0
12506,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,887.612247525,47.24,0.0
12528,260013554,26.0,PRETO,29.0,PANELA MINEIRA,45.0,421.060053866,54.99,0.0
12556,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,864.1471702810001,84.99,0.0
12641,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,973.627822655,83.2114814815,0.0
12835,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,525.531574805,80.518,0.0
12876,256332650,36.5,LARANJA,23.5,HERCULES,2.5,774.678965188,70.254,0.0
12896,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,904.812675771,59.99,0.0
12947,260011902,26.0,PRETO,29.0,FUMIL,45.0,497.024900657,23.99,0.0
12966,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,30.7898232614,169.99,0.0
13010,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,195.719315511,75.01,0.0
13064,256332650,36.5,LARANJA,23.5,HERCULES,2.5,328.659477355,75.0,0.0
13135,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,797.220035743,74.99,0.0
13162,260010704,46.0,PRETO,30.0,FUMIL,41.0,4.698886960119999,112.53,0.0
13180,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,192.88590204106,99.39,0.0
13182,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,381.072917122,54.99,0.0
13212,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,348.278022336,99.99,0.0
13223,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,925.563946004,106.25999999999999,0.0
13275,260010704,46.0,PRETO,30.0,FUMIL,41.0,975.593703912,112.53,0.0
13279,260010704,46.0,PRETO,30.0,FUMIL,41.0,519.2211931119999,112.53,0.0
13462,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,775.042920896,81.9,0.0
13482,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,890.3149186080001,81.9,0.0
13486,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,387.524358213,64.99,0.0
13491,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,537.879487385,117.49000000000001,0.0
13501,256332650,36.5,LARANJA,23.5,HERCULES,2.5,465.86331956,169.99,0.0
13506,260010384,46.0,PRETO,30.0,FUMIL,41.0,295.614286515,141.26,0.0
13578,260010704,46.0,PRETO,30.0,FUMIL,41.0,94.0470145573,112.53,0.0
13580,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,993.7050767630001,99.39,0.0
13717,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,795.049651702,113.323333333,0.0
13739,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,574.5401563565,81.9,0.0
13750,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,354.030661011,64.99,0.0
13843,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,44.9471005564,99.99,0.0
13847,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,501.77555358300003,97.36,0.0
13867,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,468.647111218,74.99,0.0
13922,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,648.8173608120001,74.99,0.0
13975,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,828.987610406,74.99,0.0
14034,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,33.1024679279,64.99,0.0
14066,260011302,19.0,PRETO,32.0,FUMIL,50.0,567.882209287,59.989999999999995,0.0
14071,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,612.661793214,54.99,0.0
14119,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,894.0149066930001,54.99,1.0
14173,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,246.42948697900002,169.99,0.0
14174,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,442.314328525,75.01,1.0
14268,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,381.007229382,89.9451851852,0.0
14287,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,177.152787794,54.99,0.0
14364,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,224.186789772,54.99,0.0
14397,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,931.363251193,54.99,0.0
14488,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,602.959219278,76.372,0.0
14501,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,206.441594788,89.9451851852,0.0
14511,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,282.681351008,81.9,0.0
14513,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,211.41846523599997,36.8334782609,0.0
14573,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,170.95692236600001,72.9,0.0
14621,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,703.1028146310001,84.99,0.0
14639,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,825.8974781139999,75.01,0.0
14654,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,292.38861862,84.99,0.0
14696,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,462.586725051,84.99,0.0
14804,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,966.101313235,169.99,0.0
14833,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,970.929504262,75.01,0.0
14893,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,543.2826378990001,74.99,0.0
14934,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,477.255260265,113.323333333,0.0
14939,260010704,46.0,PRETO,30.0,FUMIL,41.0,455.179910637,94.48999999975,0.0
14944,260011516,26.0,PRETO,29.0,FUMIL,45.0,894.9960751919999,75.6566666665,0.0
15004,256332650,36.5,LARANJA,23.5,HERCULES,2.5,145.390416851,56.823333333250005,0.0
15028,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,250.25966188599998,37.99,0.0
15060,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,496.81094448199997,84.99,0.0
15070,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,133.229098413,99.99,0.0
15185,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,830.5559006269999,84.99,0.0
15253,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,20.3586679295,54.99,0.0
15268,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,6.083260718790001,299.99,0.0
15311,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,39.518539094699996,54.99,0.0
15378,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,135.6095511,64.99,0.0
15465,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,124.85891515,99.99,0.0
15469,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,699.724487088,75.01,0.0
15482,260010384,46.0,PRETO,30.0,FUMIL,41.0,234.10601717900002,37.99,0.0
15516,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,637.475226966,75.01,0.0
15534,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,776.5873847519999,81.9,0.0
15538,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,834.252675955,64.99,0.0
15539,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,225.19391209,64.99,0.0
15606,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,938.304565469,75.01,0.0
15613,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,596.60201187,80.0,0.0
15773,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,803.6813415969999,84.99,0.0
15799,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,923.277645805,75.01,0.0
15823,256332650,36.5,LARANJA,23.5,HERCULES,2.5,110.92171165299999,169.99,0.0
15828,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,193.076894386,74.99,0.0
15867,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,749.282892559,74.99,0.0
15896,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,401.129101275,59.99,0.0
15923,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,168.22768651200002,54.99,0.0
15972,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,545.551920364,99.39,0.0
15975,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,174.373049227,84.99,1.0
16004,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,412.893242663,54.99,0.0
16019,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,515.391380834,84.99,0.0
16031,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,745.882784254,74.99,0.0
16164,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,219.958842265,99.99,0.0
16177,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,452.794166909,84.99,0.0
16233,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,384.778322151,54.99,0.0
16234,256332650,36.5,LARANJA,23.5,HERCULES,2.5,726.365226327,54.99,0.0
16237,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,326.508146135,54.99,0.0
16269,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,258.064052287,83.2114814815,0.0
16295,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,13.5281363465,149.99,0.0
16414,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,486.77616623,84.99,0.0
16418,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,792.754899085,99.99,0.0
16443,256332650,36.5,LARANJA,23.5,HERCULES,2.5,76.9011088174,77.49,0.0
16485,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,718.25233149,54.99,0.0
16518,260010704,46.0,PRETO,30.0,FUMIL,41.0,37.6536301334,69.79,0.0
16522,260010704,46.0,PRETO,30.0,FUMIL,41.0,195.89626194599998,84.59,0.0
16633,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,381.093350957,99.39,0.0
16663,260010384,46.0,PRETO,30.0,FUMIL,41.0,559.3386849330001,74.25666666666666,0.0
16678,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,582.2858247419999,49.12333333333333,0.0
16743,260011902,26.0,PRETO,29.0,FUMIL,45.0,150.191771417,23.99,0.0
16796,260011302,19.0,PRETO,32.0,FUMIL,50.0,460.59640612699997,54.489999999999995,0.0
16860,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,760.530096541,84.99,0.0
16886,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,386.28486689199997,78.32333333333332,0.0
16896,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,419.11997618199996,71.65666666666667,0.0
17006,260011516,26.0,PRETO,29.0,FUMIL,45.0,680.01899409,64.99,0.0
17058,260010384,46.0,PRETO,30.0,FUMIL,41.0,65.8251300635,37.99,0.0
17073,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,356.703721252,107.1,0.0
17109,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,573.414024775,84.99,0.0
17195,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,203.235913332,81.9,0.0
17204,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,610.621253552,99.99,0.0
17214,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,878.738361953,54.99,0.0
17224,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,904.243368526,74.99,0.0
17470,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,45.90307827979999,74.99,0.0
17489,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,929.7746296280001,74.99,0.0
17494,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,472.56321300400003,89.9451851852,0.0
17588,260010704,46.0,PRETO,30.0,FUMIL,41.0,564.15416465,112.53,0.0
17717,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,351.042510429,99.99,0.0
17719,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,517.6162886244999,64.99,0.0
17816,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,684.19006682,64.99,0.0
17880,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,771.709769226,74.99,0.0
17915,256332650,36.5,LARANJA,23.5,HERCULES,2.5,255.068432702,75.681,0.0
17941,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,140.312687501,76.372,0.0
17956,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,115.333495127,54.99,0.0
17979,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,192.49787464,99.99,0.0
18061,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,318.56317468,99.99,0.0
18160,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,41.5350396146,74.99,0.0
18162,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,764.60850745,74.99,0.0
18171,260011902,26.0,PRETO,29.0,FUMIL,45.0,127.284905816,23.99,0.0
18176,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,312.301710314,84.99,0.0
18187,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,317.008508195,74.99,1.0
18272,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,28.4969533181,74.99,0.0
18297,256332650,36.5,LARANJA,23.5,HERCULES,2.5,675.204590469,169.99,0.0
18316,260011902,26.0,PRETO,29.0,FUMIL,45.0,549.702166989,23.99,0.0
18322,260010704,46.0,PRETO,30.0,FUMIL,41.0,756.5186380739999,112.53,0.0
18340,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,994.0949288239999,81.9,0.0
18380,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,653.887542125,74.99,0.0
18384,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,338.124987536,74.99,0.0
18412,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,311.645627659,122.49000000000001,0.0
18430,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,985.9916807669999,169.99,0.0
18478,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,285.638133532,169.99,0.0
18518,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,586.528135183,64.99,0.0
18526,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,96.8414436973,74.99,1.0
18566,260010384,46.0,PRETO,30.0,FUMIL,41.0,323.10346138299997,37.99,0.0
18586,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,950.703302109,81.9,0.0
18593,260013554,26.0,PRETO,29.0,PANELA MINEIRA,45.0,797.0633421360001,82.5,0.0
18688,260011902,26.0,PRETO,29.0,FUMIL,45.0,16.5356044144,21.99,0.0
18749,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,873.329928705,54.99,0.0
18758,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,380.66574318199997,81.9,0.0
18764,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,97.80649221370001,76.372,0.0
18844,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,80.34294693470001,37.99,0.0
18896,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,977.5981688239999,54.99,0.0
18909,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,424.16874718400004,37.24,0.0
18944,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,171.25319472299998,54.99,0.0
19093,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,825.4324423869999,54.99,0.0
19136,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,140.352078624,74.99,0.0
19156,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,424.93251206599996,59.99,0.0
19185,256332650,36.5,LARANJA,23.5,HERCULES,2.5,192.966862434,69.2175,0.0
19251,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,907.3775938739999,78.445,0.0
19287,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,59.164766182,149.99,0.0
19316,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,152.789002529,74.99,0.0
19333,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,665.291295049,99.99,0.0
19367,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,575.331449008,90.96,0.0
19387,260010384,46.0,PRETO,30.0,FUMIL,41.0,111.926745988,81.93,0.0
19433,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,43.832746222,72.9,0.0
19435,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,786.873894297,75.01,0.0
19436,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,55.943200198599996,139.99,0.0
19459,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,211.35658273599998,75.01,0.0
19484,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,715.573326963,95.0,1.0
19515,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,138.067391324,76.372,0.0
19545,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,298.737703798,54.99,0.0
19577,260010704,46.0,PRETO,30.0,FUMIL,41.0,790.7174615739999,78.49,0.0
19612,260011302,19.0,PRETO,32.0,FUMIL,50.0,563.590280647,101.99,0.0
19620,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,246.15740752099998,74.99,0.0
19626,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,845.125297492,99.99,0.0
19644,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,68.6481893221,59.99,0.0
19695,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,235.71404700099998,99.99,0.0
19714,260011902,26.0,PRETO,29.0,FUMIL,45.0,256.51293873,23.99,0.0
19746,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,486.147485134,74.99,0.0
19801,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,717.079961193,99.99,0.0
19815,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,706.154645178,74.99,0.0
19828,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,535.263081926,64.99,0.0
19832,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,223.585417414,99.99,0.0
19945,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,741.653353552,75.01,0.0
19970,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,989.020023712,74.99,0.0
19984,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,607.2423962280001,78.445,0.0
20046,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,89.5628185834,81.9,0.0
20138,260010704,46.0,PRETO,30.0,FUMIL,41.0,959.108588534,94.99,0.0
20140,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,953.222813155,74.99,0.0
20153,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,120.898561163,84.99,0.0
20169,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,858.6282651839999,64.99,0.0
20220,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,994.895992559,84.99,0.0
20254,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,767.01808103,99.39,0.0
20257,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,734.34094408,84.99,0.0
20259,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,669.833479827,99.99,1.0
20274,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,166.38292132799998,84.99,0.0
20275,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,790.80901703,64.99,0.0
20289,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,815.7535072239999,242.55,0.0
20353,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,156.300999965,74.99,0.0
20371,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,391.479214896,97.9266666667,0.0
20450,260010384,46.0,PRETO,30.0,FUMIL,41.0,41.2835198106,37.99,1.0
20454,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,928.4931823610001,54.99,0.0
20499,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,834.4151046630001,112.49000000000001,0.0
20507,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,655.32100407,169.99,0.0
20520,261894182,54.0,PRETO,29.0,PANELA MINEIRA,46.0,589.773500128,79.99,0.0
20535,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,801.3006999319999,99.99,0.0
20578,260010384,46.0,PRETO,30.0,FUMIL,41.0,517.3450299,37.99,0.0
20629,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,465.467043568,54.99,0.0
20637,256332618,3.5,VERMELHO,24.5,HERCULES,35.5,573.1629718290001,169.99,0.0
20650,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,35.4331943456,99.99,0.0
20704,260011516,26.0,PRETO,29.0,FUMIL,45.0,808.488247641,64.99,0.0
20750,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,141.269832269,70.0,0.0
20761,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,240.72061757400002,75.01,0.0
20779,260013628,30.0,PRETO,51.0,FUMIL,51.0,782.113294972,99.99,0.0
20817,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,748.180619277,99.99,0.0
20862,260011516,26.0,PRETO,29.0,FUMIL,45.0,640.421449264,64.99,0.0
20871,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,114.01310332799999,51.489999999999995,0.0
20928,260010384,46.0,PRETO,30.0,FUMIL,41.0,289.397961907,37.99,0.0
21084,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,486.736226728,299.99,0.0
21122,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,444.589291345,78.445,0.0
21190,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,576.6950600480001,54.99,0.0
21215,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,190.675510882,37.99,0.0
